FY	SN	MODEL	DEST	CHASSIS	LCD PANEL	LCD_LABEL	LCD_VENDOR	INVERTER/LD	I_LABEL/LD_LABEL	TCON	T_LABEL	MAIN BOARD	M_LABEL	PSU	PSU_LABEL	REMOTE COMMANDER	REMOTE COMMANDER_LABEL
FY19	6700001-6900000	KD-65XG7073	UKA	GN5UN_SG	A5000845A	YS9S065CND01				100151111	MOUNTED PWB E-T-CON (65)	   A5000278A	COMPL_SVC_BB9_SG_EU_PSU	100139011	GL95-STATIC CONVERTER (TV)	149331412	RMT-TX300E
FY19	6000001-6700000	KD-65XG7077	CEI	GN5UN_SG	A5000845A	YS9S065CND01				100151111	MOUNTED PWB E-T-CON (65)	   A5000292A	COMPL_SVC_BB9_SG_EU_PSU_DERI1	100139011	GL95-STATIC CONVERTER (TV)	149331412	RMT-TX300E
FY19	6700001-7000000	KD-65XG7093	UKA	GN5UN_SG	A5000503A	YS9S065CND01				100151111	MOUNTED PWB E-T-CON (65)	   A5000292A	COMPL_SVC_BB9_SG_EU_PSU_DERI1	100139011	GL95-STATIC CONVERTER (TV)	149331412	RMT-TX300E
FY19	6000001-6700000	KD-65XG7096	CEI	GN5UN_SG	A5000503A	YS9S065CND01				100151111	MOUNTED PWB E-T-CON (65)	   A5000292A	COMPL_SVC_BB9_SG_EU_PSU_DERI1	100139011	GL95-STATIC CONVERTER (TV)	149331412	RMT-TX300E
FY19	6700001-6900000	KDL-43WG663	UKA	GN5UN_SV	A2198897A	NS8S430CNO0101		A2201206B	LKP1_43_MOUNT	189726511	MOUNTED PWB E-T-CON (43)	A5000534A	COMPL SVC BPE_SV_AEP_FHD	149348211	AC ADAPTOR (60W)	149331412	RMT-TX300E
FY19	6900001-7000000	KDL-43WG663	AUKA	GN5UN_SV	A2198897A	NS8S430CNO0101		A2201206B	LKP1_43_MOUNT	189726511	MOUNTED PWB E-T-CON (43)	A5000534A	COMPL SVC BPE_SV_AEP_FHD	149348211	AC ADAPTOR (60W)	149331412	RMT-TX300E
FY19	6000001-6600000	KDL-43WG665	CEI	GN5UN_SV	A2198897A	NS8S430CNO0101		A2201206B	LKP1_43_MOUNT	189726511	MOUNTED PWB E-T-CON (43)	A5000534A	COMPL SVC BPE_SV_AEP_FHD	149349113	AC ADAPTOR (85W)	149331412	RMT-TX300E
FY19	6700001-6900000	KDL-50WG663	UKA	GN5UN_SV	A2198896A	NS8S500CNN0101		A2201207B	LKP2_50_MOUNT			A5000534A	COMPL SVC BPE_SV_AEP_FHD	149349012	AC ADAPTOR (120W)	149331412	RMT-TX300E
FY19	6900001-7000000	KDL-50WG663	AUKA	GN5UN_SV	A2198896A	NS8S500CNN0101		A2201207B	LKP2_50_MOUNT			A5000534A	COMPL SVC BPE_SV_AEP_FHD	149349012	AC ADAPTOR (120W)	149331412	RMT-TX300E
FY19	6000001-6600000	KDL-50WG665	CEI	GN5UN_SV	A2198896A	NS8S500CNN0101		A2201207B	LKP2_50_MOUNT			A5000534A	COMPL SVC BPE_SV_AEP_FHD	149329762	AC ADAPTOR (160W)	149331412	RMT-TX300E
FY19	6000001-6700000	KD-55XG9505	CEI	GN5UR_SB	A2228978A	YD9S055DND01	SSV	A2228838A	19LD45 COMPL	100106311	MOUNTED PWB E-T-CON(55)	A2229107A	COMPL SVC BM3J19_EUUK_SB	147471512	G82(CH)-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY19	6700001-7000000	KD-55XG9505	UKA	GN5UR_SB	A2228978A	YD9S055DND01	SSV	A2228838A	19LD45 COMPL	100106311	MOUNTED PWB E-T-CON(55)	A2229107A	COMPL SVC BM3J19_EUUK_SB	147471512	G82(CH)-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY19	6000001-6700000	KD-65XG9505	AEP	GN5UR_SB	A2228982A	YD9S065DND01	SSV	A2228839A	19LD60 COMPL	100106511	MOUNTED PWB E-T-CON(65)	A2229107A	COMPL SVC BM3J19_EUUK_SB	147474211	G83C(CH)-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY19	6700001-7000000	KD-65XG9505	UKA	GN5UR_SB	A2228982A	YD9S065DND01	SSV	A2228839A	19LD60 COMPL	100106511	MOUNTED PWB E-T-CON(65)	A2229107A	COMPL SVC BM3J19_EUUK_SB	147474211	G83C(CH)-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY19	7000001-7300000	KD-65XG9505	RU3	GN5UR_SB	A2228982A	YD9S065DND01	SSV	A2228839A	19LD60 COMPL	100106511	MOUNTED PWB E-T-CON(65)	A2229107A	COMPL SVC BM3J19_EUUK_SB	147474211	G83C(CH)-STATIC CONVERTER(TV)	149354811	RMF-TX500E
FY19	6000001-6700000	KD-75XG9505	AEP	GN5UR_SB	A5003757A	YD9S075DTU01	SSV	100372011	LD MT BOARD	100119012	MOUNTED PWB E-T-CON(75)	A2229107A	COMPL SVC BM3J19_EUUK_SB	147471312 & 147471111	G85-STATIC CONVERTER(TV) & G84-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY19	6700001-7000000	KD-75XG9505	UKA	GN5UR_SB	A5003757A	YD9S075DTU01	SSV	100372011	LD MT BOARD	100119012	MOUNTED PWB E-T-CON(75)	A2229107A	COMPL SVC BM3J19_EUUK_SB	147471312 & 147471111	G85-STATIC CONVERTER(TV) & G84-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY19	6000001-6700000	KD-55XG8505	CEI	GN5UR_SL	100122711	W55QWMEB	WISTRON	NA		189723611	6871L-5351C	A2229447A	COMPL_SVC_BSL_AEP	147473121	GL81-STATIC CONVERTER (TV)	149355411	RMF-TX500E
FY19	6700001-7000000	KD-55XG8505	UKA	GN5UR_SL	100122711	W55QWMEB	WISTRON	NA		189723611	6871L-5351C	A2229447A	COMPL_SVC_BSL_AEP	147473121	GL81-STATIC CONVERTER (TV)	149355411	RMF-TX500E
FY19	6000001-6700000	KD-55XG8577	CEI	GN5UR_SL	100122811	W55QWMES	WISTRON	NA		189723611	6871L-5351C	A2229447A	COMPL_SVC_BSL_AEP	147473121	GL81-STATIC CONVERTER (TV)	149355411	RMF-TX500E
FY19	6000001-6700000	KD-55XG8588	CEI	GN5UR_SL	100122711	W55QWMEB	WISTRON	NA		189723611	6871L-5351C	A2229447A	COMPL_SVC_BSL_AEP	147473121	GL81-STATIC CONVERTER (TV)	149354811	RMF-TX600E
FY19	6000001-6700000	KD-55XG8596	CEI	GN5UR_SL	100122711	W55QWMEB	WISTRON	NA		189723611	6871L-5351C	A2229447A	COMPL_SVC_BSL_AEP	147473121	GL81-STATIC CONVERTER (TV)	149355411	RMF-TX500E
FY19	6000001-6700000	KD-55XG8599	CEI	GN5UR_SL	100122711	W55QWMEB	WISTRON	NA		189723611	6871L-5351C	A2229447A	COMPL_SVC_BSL_AEP	147473121	GL81-STATIC CONVERTER (TV)	149354811	RMF-TX600E
FY19	6700001-7000000	KD-55XG8796	UKA	GN5UR_SL	100122711	W55QWMEB	WISTRON	NA		189723611	6871L-5351C	A2229447A	COMPL_SVC_BSL_AEP	147473121	GL81-STATIC CONVERTER (TV)	149355411	RMF-TX500E
FY19	6000001-6700000	KD-65XG8505	CEI	GN5UR_SL	100122911	W65QWMEB		NA		189723711	6871L-5371B	A2229447A	COMPL_SVC_BSL_AEP	147472921	GL82-STATIC CONVERTER (TV)	149355411	RMF-TX500E
FY19	6700001-7000000	KD-65XG8505	UKA	GN5UR_SL	100122911	W65QWMEB		NA		189723711	6871L-5371B	A2229447A	COMPL_SVC_BSL_AEP	147472921	GL82-STATIC CONVERTER (TV)	149355411	RMF-TX500E
FY19	6000001-6700000	KD-65XG8577	CEI	GN5UR_SL	100123011	W65QWMES		NA		189723711	6871L-5371B	A2229447A	COMPL_SVC_BSL_AEP	147472921	GL82-STATIC CONVERTER (TV)	149355411	RMF-TX500E
FY19	6000001-6700000	KD-65XG8588	CEI	GN5UR_SL	100122911	W65QWMEB		NA		189723711	6871L-5371B	A2229447A	COMPL_SVC_BSL_AEP	147472921	GL82-STATIC CONVERTER (TV)	149354811	RMF-TX600E
FY19	6000001-6700000	KD-65XG8596	CEI	GN5UR_SL	100122911	W65QWMEB		NA		189723711	6871L-5371B	A2229447A	COMPL_SVC_BSL_AEP	147472921	GL82-STATIC CONVERTER (TV)	149355411	RMF-TX500E
FY19	6000001-6700000	KD-65XG8599	CEI	GN5UR_SL	100122911	W65QWMEB		NA		189723711	6871L-5371B	A2229447A	COMPL_SVC_BSL_AEP	147472921	GL82-STATIC CONVERTER (TV)	149354811	RMF-TX600E
FY19	6700001-7000000	KD-65XG8796	UKA	GN5UR_SL	100122911	W65QWMEB		NA		189723711	6871L-5371B	A2229447A	COMPL_SVC_BSL_AEP	147472921	GL82-STATIC CONVERTER (TV)	149355411	RMF-TX500E
FY19	6000001-6700000	KD-75XG8505	CEI	GN5UR_SL	100123111	W75QWMEB		NA		100136511	6871L-5368E	A2229447A	COMPL_SVC_BSL_AEP	147473212	GL83-STATIC CONVERTER (TV)	149355411	RMF-TX500E
FY19	6700001-7000000	KD-75XG8505	UKA	GN5UR_SL	100123111	W75QWMEB		NA		100136511	6871L-5368E	A2229447A	COMPL_SVC_BSL_AEP	147473212	GL83-STATIC CONVERTER (TV)	149355411	RMF-TX500E
FY19	6000001-6700000	KD-75XG8588	CEI	GN5UR_SL	100123111	W75QWMEB		NA		100136511	6871L-5368E	A2229447A	COMPL_SVC_BSL_AEP	147473212	GL83-STATIC CONVERTER (TV)	149354811	RMF-TX600E
FY19	6000001-6700000	KD-75XG8596	CEI	GN5UR_SL	100123111	W75QWMEB		NA		100136511	6871L-5368E	A2229447A	COMPL_SVC_BSL_AEP	147473212	GL83-STATIC CONVERTER (TV)	149355411	RMF-TX500E
FY19	6000001-6700000	KD-75XG8599	CEI	GN5UR_SL	100123111	W75QWMEB		NA		100136511	6871L-5368E	A2229447A	COMPL_SVC_BSL_AEP	147473212	GL83-STATIC CONVERTER (TV)	149354811	RMF-TX600E
FY19	6700001-7000000	KD-75XG8796	UKA	GN5UR_SL	100123111	W75QWMEB		NA		100136511	6871L-5368E	A2229447A	COMPL_SVC_BSL_AEP	147473212	GL83-STATIC CONVERTER (TV)	149355411	RMF-TX500E
FY19	6000001-6700000	KD-49XG9005	CEI	GN4TR_CU2	A2229222A	YD8S005DND01B		A2197368A	18LD30 COMPL                  	189722713	LMY490FF01-C03	A5008504A	COMPL SVC BM2A_2_EU_CU2	147471012	G82(CH)-STATIC CONVERTER(TV)	149345521	RMF-TX310E
FY19	6700001-7000000	KD-49XG9005	UKA	GN4TR_CU2	A2229222A	YD8S005DND01B		A2197368A	18LD30 COMPL                  	189722713	LMY490FF01-C03	A5008506A	COMPL SVC BM2A_2_UK_CU2	147471012	G82(CH)-STATIC CONVERTER(TV)	149345521	RMF-TX310E
FY19	6000001-6700000	KD-55AG8	AEP	GN5TR_SK	100149011	OLED PANEL(L55AMA2)	LG	N/A	N/A	N/A	N/A	A2229189A	COMPL SVC BM2A_EU_SK	147474311	G812D(CH)-STATIC CONVERTER(TV)	149346622	RMF-TX220E
FY19	7000001-7300000	KD-55AG8	RU3	GN5TR_SK	100149011	OLED PANEL(L55AMA2)	LG	N/A	N/A	N/A	N/A	A2229189A	COMPL SVC BM2A_EU_SK	147474311	G812D(CH)-STATIC CONVERTER(TV)	149345522	RMF-TX310E
FY19	6700001-7000000	KD-55AG8	UKA	GN5TR_SK	100149011	OLED PANEL(L55AMA2)	LG	N/A	N/A	N/A	N/A	A2229190A	COMPL SVC BM2A_UK_SK	147474311	G812D(CH)-STATIC CONVERTER(TV)	149346622	RMF-TX220E
FY19	6000001-6700000	KD-65AG8	AEP	GN5TR_SK	100149111	OLED PANEL(L65AMA2)	LG	N/A	N/A	N/A	N/A	A2229189A	COMPL SVC BM2A_EU_SK	147474411	G812C(CH)-STATIC CONVERTER(TV)	149346622	RMF-TX220E
FY19	6000001-6700000	KD-55AG9	AEP	GN5UR_SP	100164711	OLED PANEL(L55AMA1)	LG	N/A	N/A	N/A	N/A	      A2229068A	COMPL SVC BM3J19_EUUK_SP	147474511	G95B(CH)-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY19	7000001-7300000	KD-55AG9	RU3	GN5UR_SP	100164711	OLED PANEL(L55AMA1)	LG	N/A	N/A	N/A	N/A	      A2229068A	COMPL SVC BM3J19_EUUK_SP	147474511	G95B(CH)-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY19	6700001-7000000	KD-55AG9	UKA	GN5UR_SP	100164711	OLED PANEL(L55AMA1)	LG	N/A	N/A	N/A	N/A	      A2229068A	COMPL SVC BM3J19_EUUK_SP	147474511	G95B(CH)-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY19	6000001-6700000	KD-65AG9	AEP	GN5UR_SP	100164811	OLED PANEL(L65AMA1)	LG	N/A	N/A	N/A	N/A	          A2229068A	COMPL SVC BM3J19_EUUK_SP 	147474611	G95(CH)-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY19	6700001-7000000	KD-85XG9505	UKA	GN5UR_SB	A5003756A	P-MOD (YD9S085DTU01)(SERVICE)	AUO	100372111	LD MT BOARD	100119311	MOUNTED PWB E-T-CON(85)	A2229107A	COMPL SVC BM3J19_EUUK_SB	147471911 & 147472012	G810 & G811A(CH)-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY19	7000001-7300000	KD-85XG9505	RU3	GN5UR_SB	A5003756A	P-MOD (YD9S085DTU01)(SERVICE)	AUO	100372111	LD MT BOARD	100119311	MOUNTED PWB E-T-CON(85)	A2229107A	COMPL SVC BM3J19_EUUK_SB	147471911 & 147472012	G810 & G811A(CH)-STATIC CONVERTER(TV)	149355412	RMF-TX500E
FY19	6000001-6700000	KD-85XG9505	AEP	GN5UR_SB	A5003756A	P-MOD (YD9S085DTU01)(SERVICE)	AUO	100372111	LD MT BOARD	100119311	MOUNTED PWB E-T-CON(85)	A2229107A	COMPL SVC BM3J19_EUUK_SB	147471911 & 147472012	G810 & G811A(CH)-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY19	7000001-7300000	KD-65AG8	RU3	GN5TR_SK	100149111	OLED PANEL(L65AMA2)	LG	N/A	N/A	N/A	N/A	A2229189A	COMPL SVC BM2A_EU_SK	147474411	G812C(CH)-STATIC CONVERTER(TV)	149345522	RMF-TX310E
FY19	6700001-7000000	KD-65AG8	UKA	GN5TR_SK	100149111	OLED PANEL(L65AMA2)	LG	N/A	N/A	N/A	N/A	A2229190A	COMPL SVC BM2A_UK_SK	147474411	G812C(CH)-STATIC CONVERTER(TV)	149346622	RMF-TX220E
FY19	7000001-7300000	KD-65AG9	RU3	GN5UR_SP	100164811	OLED PANEL(L65AMA1)	LG	N/A	N/A	N/A	N/A	          A2229068A	COMPL SVC BM3J19_EUUK_SP 	147474611	G95(CH)-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY19	6700001-7000000	KD-65AG9	UKA	GN5UR_SP	100164811	OLED PANEL(L65AMA1)	LG	N/A	N/A	N/A	N/A	          A2229068A	COMPL SVC BM3J19_EUUK_SP 	147474611	G95(CH)-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY19	6700001-7000000	KD-85XG8596	UKA	GN5UR_SL	A5003 228A	P-MOD (YD9S085CNU02)(SERVICE)	AUO			100146011	MOUNTED PWB E-T-CON (85)	A2229 447A 	COMPL_SVC_BSL_AEP	100139411	GL93 -STATIC CONVERTER (TV)	149355411	RMF-TX500E
FY19	6000001-6700000	KD-77AG9	AEP	GN5UR_SP	100167411	OLED PANEL(L77AMA1) 	LG	N/A	N/A	N/A	N/A	          A2229068A	   COMPL SVC BM3J19_EUUK_SP	147474911	G96(CH)-STATIC CONVERTER(TV) 	149354811	RMF-TX600E
FY19	7000001-7300000	KD-77AG9	RU3	GN5UR_SP	100167411	OLED PANEL(L77AMA1) 	LG	N/A	N/A	N/A	N/A	          A2229068A	   COMPL SVC BM3J19_EUUK_SP	147474911	G96(CH)-STATIC CONVERTER(TV) 	149354811	RMF-TX600E
FY19	6700001-7000000	KD-77AG9	UKA	GN5UR_SP	100167411	OLED PANEL(L77AMA1) 	LG	N/A	N/A	N/A	N/A	          A2229068A	   COMPL SVC BM3J19_EUUK_SP	147474911	G96(CH)-STATIC CONVERTER(TV) 	149354811	RMF-TX600E
FY19	6000001-6700000	KD-85XG8596	AEP	GN5UR_SL	A5003 228A	P-MOD (YD9S085CNU02)(SERVICE)	AUO			100146011	MOUNTED PWB E-T-CON (85)	A2229 447A 	COMPL_SVC_BSL_AEP	100139411	GL93 -STATIC CONVERTER (TV)	149355411	RMF-TX500E
FY19	6000001-6700000	KD-85ZG9	AEP	GN5UR_SO	A5000142A	P-MOD (HD9S085DTU01)	AUO	A2231603A	19LD360 COMPL	100429911	55.85T09.C08	A2229148A	COMPL SVC BM3J19_EUUK_SO	147474721 & 147474811	G97B & G98(CH)-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY19	7000001-7300000	KD-85ZG9	RU3	GN5UR_SO	A5000142A	P-MOD (HD9S085DTU01)	AUO	A2231603A	19LD360 COMPL	100429911	55.85T09.C08	A2229148A	COMPL SVC BM3J19_EUUK_SO	147474721 & 147474811	G97B & G98(CH)-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY19	6700001-7000000	KD-85ZG9	UKA	GN5UR_SO	A5000142A	P-MOD (HD9S085DTU01)	AUO	A2231603A	19LD360 COMPL	100429911	55.85T09.C08	A2229148A	COMPL SVC BM3J19_EUUK_SO	147474721 & 147474811	G97B & G98(CH)-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY19		KD-98ZG9	CEI	GN5UR_SO	A5005514A	P-MOD (HD9S098UTD02	AUO	A2231602A		100121911	LMY980ZF01-A01	A2229148A	COMPL SVC BM3J19_EUUK_SO	147474721 & 147474811	G97B & G98(CH)-STATIC CONVERTER(TV)	149354811	RMF-TX600E
FY20	6000001-6400000	KD-49XH9505	AEP	GN5UR_SBL2	A5014743A	P-MOD (YD9S049DND01)	SONY	A2231600A	19LD30_SB COMPL	100171411	MOUNTED PWB E-T-CON(49)	A5012846A	COMPL SVC BM3J19_EUUK_SBL2	147471012	G81-STATIC CONVERTER(TV)	149355421	REMOTE COMMANDER (RMF-TX500E)
FY20	6500001-6700000	KD-49XH9505	UKA	GN5UR_SBL2	A5014743A	P-MOD (YD9S049DND01)	SONY	A2231600A	19LD30_SB COMPL	100171411	MOUNTED PWB E-T-CON(49)	A5012846A	COMPL SVC BM3J19_EUUK_SBL2	147471012	G81-STATIC CONVERTER(TV)	149355421	REMOTE COMMANDER (RMF-TX500E)
FY20	6000001-6400000	KD-43XH8077	AEP	GN6UR_NB	A5017618A / A5023891A	P-MOD (YS9S043HNG01)(SERVICE) / P-MOD (YS9S043HNO01)(SERVICE)	SONY	A5010444A	LD4_43MOUNT	100151911 (for Panel name YS9S043HNG01) / 100949611 (for Panl name YS9S043HNO01)	MOUNTED PWB E-T-CON (43)	A5015343A	COMPL_SVC_BCN_AEP	149349013	AC ADAPTOR (120W)	149355421	REMOTE COMMANDER (RMF-TX500E)
FY20	6000001-6400000	KD-43XH8096	AEP	GN6UR_NB	A5017617A / A5023890A	P-MOD (YS9S043HNG01)(SERVICE) / P-MOD (YS9S043HNO01)(SERVICE)	SONY	A5010444A	LD4_43MOUNT	100151911 (for Panel name YS9S043HNG01) / 100949611 (for Panl name YS9S043HNO01)	MOUNTED PWB E-T-CON (43)	A5015343A	COMPL_SVC_BCN_AEP	149349013	AC ADAPTOR (120W)	149355421	REMOTE COMMANDER (RMF-TX500E)
FY20	6500001-6700000	KD-43XH8096	UKA	GN6UR_NB	A5017617A / A5023890A	P-MOD (YS9S043HNG01)(SERVICE) / P-MOD (YS9S043HNO01)(SERVICE)	SONY	A5010444A	LD4_43MOUNT	100151911 (for Panel name YS9S043HNG01) / 100949611 (for Panl name YS9S043HNO01)	MOUNTED PWB E-T-CON (43)	A5015343A	COMPL_SVC_BCN_AEP	149349013	AC ADAPTOR (120W)	149355421	REMOTE COMMANDER (RMF-TX500E)
FY20	6400001-6500000	KD-43XH8096	AEP	GN6UR_NB	A5017617A / A5023890A	P-MOD (YS9S043HNG01)(SERVICE) / P-MOD (YS9S043HNO01)(SERVICE)	SONY	A5010444A	LD4_43MOUNT	100151911 (for Panel name YS9S043HNG01) / 100949611 (for Panl name YS9S043HNO01)	MOUNTED PWB E-T-CON (43)	A5015343A	COMPL_SVC_BCN_AEP	149349013	AC ADAPTOR (120W)	149355421	REMOTE COMMANDER (RMF-TX500E)
FY20	6000001-6400000	KD-43XH8196	AEP	GN6UR_NBH	A5017617A / A5023890A	P-MOD (YS9S043HNG01)(SERVICE) / P-MOD (YS9S043HNO01)(SERVICE)	SONY	A5010444A	LD4_43MOUNT	100151911 (for Panel name YS9S043HNG01) / 100949611 (for Panl name YS9S043HNO01)	MOUNTED PWB E-T-CON (43)	A5015343A	COMPL_SVC_BCN_AEP	149349013	AC ADAPTOR (120W)	149354821	REMOTE COMMANDER (RMF-TX600E)
FY20	6500001-6700000	KD-43XH8196	UKA	GN6UR_NBH	A5017617A / A5023890A	P-MOD (YS9S043HNG01)(SERVICE) / P-MOD (YS9S043HNO01)(SERVICE)	SONY	A5010444A	LD4_43MOUNT	100151911 (for Panel name YS9S043HNG01) / 100949611 (for Panl name YS9S043HNO01)	MOUNTED PWB E-T-CON (43)	A5015343A	COMPL_SVC_BCN_AEP	149349013	AC ADAPTOR (120W)	149354821	REMOTE COMMANDER (RMF-TX600E)
FY20	6400001-6500000	KD-43XH8196	AEP	GN6UR_NBH	A5017617A / A5023890A	P-MOD (YS9S043HNG01)(SERVICE) / P-MOD (YS9S043HNO01)(SERVICE)	SONY	A5010444A	LD4_43MOUNT	100151911 (for Panel name YS9S043HNG01) / 100949611 (for Panl name YS9S043HNO01)	MOUNTED PWB E-T-CON (43)	A5015343A	COMPL_SVC_BCN_AEP	149349013	AC ADAPTOR (120W)	149354821	REMOTE COMMANDER (RMF-TX600E)
FY20	6700001-6800000	KD-43XH8196	UKA	GN6UR_NBH	A5017617A / A5023890A	P-MOD (YS9S043HNG01)(SERVICE) / P-MOD (YS9S043HNO01)(SERVICE)	SONY	A5010444A	LD4_43MOUNT	100151911 (for Panel name YS9S043HNG01) / 100949611 (for Panl name YS9S043HNO01)	MOUNTED PWB E-T-CON (43)	A5015343A	COMPL_SVC_BCN_AEP	149349013	AC ADAPTOR (120W)	149354821	REMOTE COMMANDER (RMF-TX600E)
FY20	6000001-6400000	KD-49XH8077	AEP	GN6UR_NB	A5017615A	P-MOD (YS9S049HNG01)(SERVICE)	SONY	A5014214A	LD4_49_EUJP_MOUNT	100152111	MOUNTED PWB E-T-CON (49)	A5015343A	COMPL_SVC_BCN_AEP	149349013	AC ADAPTOR (120W)	149355421	REMOTE COMMANDER (RMF-TX500E)
FY20	6000001-6400000	KD-49XH8096	AEP	GN6UR_NB	A5017614A	P-MOD (YS9S049HNG01)(SERVICE)	SONY	A5014214A	LD4_49_EUJP_MOUNT	100152111	MOUNTED PWB E-T-CON (49)	A5015343A	COMPL_SVC_BCN_AEP	149349013	AC ADAPTOR (120W)	149355421	REMOTE COMMANDER (RMF-TX500E)
FY20	6500001-6700000	KD-49XH8096	UKA	GN6UR_NB	A5017614A	P-MOD (YS9S049HNG01)(SERVICE)	SONY	A5014214A	LD4_49_EUJP_MOUNT	100152111	MOUNTED PWB E-T-CON (49)	A5015343A	COMPL_SVC_BCN_AEP	149349013	AC ADAPTOR (120W)	149355421	REMOTE COMMANDER (RMF-TX500E)
FY20	6400001-6500000	KD-49XH8096	AEP	GN6UR_NB	A5017614A	P-MOD (YS9S049HNG01)(SERVICE)	SONY	A5014214A	LD4_49_EUJP_MOUNT	100152111	MOUNTED PWB E-T-CON (49)	A5015343A	COMPL_SVC_BCN_AEP	149349013	AC ADAPTOR (120W)	149355421	REMOTE COMMANDER (RMF-TX500E)
FY20	6000001-6400000	KD-49XH8196	AEP	GN6UR_NBH	A5017614A	P-MOD (YS9S049HNG01)(SERVICE)	SONY	A5014214A	LD4_49_EUJP_MOUNT	100152111	MOUNTED PWB E-T-CON (49)	A5015343A	COMPL_SVC_BCN_AEP	149349013	AC ADAPTOR (120W)	149354821	REMOTE COMMANDER (RMF-TX600E)
FY20	6500001-6700000	KD-49XH8196	UKA	GN6UR_NBH	A5017614A	P-MOD (YS9S049HNG01)(SERVICE)	SONY	A5014214A	LD4_49_EUJP_MOUNT	100152111	MOUNTED PWB E-T-CON (49)	A5015343A	COMPL_SVC_BCN_AEP	149349013	AC ADAPTOR (120W)	149354821	REMOTE COMMANDER (RMF-TX600E)
FY20	6400001-6500000	KD-49XH8196	AEP	GN6UR_NBH	A5017614A	P-MOD (YS9S049HNG01)(SERVICE)	SONY	A5014214A	LD4_49_EUJP_MOUNT	100152111	MOUNTED PWB E-T-CON (49)	A5015343A	COMPL_SVC_BCN_AEP	149349013	AC ADAPTOR (120W)	149354821	REMOTE COMMANDER (RMF-TX600E)
FY20	6700001-6800000	KD-49XH8196	UKA	GN6UR_NBH	A5017614A	P-MOD (YS9S049HNG01)(SERVICE)	SONY	A5014214A	LD4_49_EUJP_MOUNT	100152111	MOUNTED PWB E-T-CON (49)	A5015343A	COMPL_SVC_BCN_AEP	149349013	AC ADAPTOR (120W)	149354821	REMOTE COMMANDER (RMF-TX600E)
FY20	6000001-6400000	KD-55XH8077	AEP	GN6UR_NB	A5017611A	P-MOD (YSAS055CNO01)(SERVICE)	SONY	N/A	N/A	100712511	MOUNTED PWB E-T-CON (55)	A5015317A	COMPL_SVC_BNB_AEP	100442211	GL01-STATIC CONVERTER (TV)	149355421	REMOTE COMMANDER (RMF-TX500E)
FY20	6000001-6400000	KD-55XH8096	AEP	GN6UR_NB	A5017610A	P-MOD (YSAS055CNO01)(SERVICE)	SONY	N/A	N/A	100712511	MOUNTED PWB E-T-CON (55)	A5015317A	COMPL_SVC_BNB_AEP	100442211	GL01-STATIC CONVERTER (TV)	149355421	REMOTE COMMANDER (RMF-TX500E)
FY20	6500001-6700000	KD-55XH8096	UKA	GN6UR_NB	A5017610A	P-MOD (YSAS055CNO01)(SERVICE)	SONY	N/A	N/A	100712511	MOUNTED PWB E-T-CON (55)	A5015317A	COMPL_SVC_BNB_AEP	100442211	GL01-STATIC CONVERTER (TV)	149355421	REMOTE COMMANDER (RMF-TX500E)
FY20	6400001-6500000	KD-55XH8096	AEP	GN6UR_NB	A5017610A	P-MOD (YSAS055CNO01)(SERVICE)	SONY	N/A	N/A	100712511	MOUNTED PWB E-T-CON (55)	A5015317A	COMPL_SVC_BNB_AEP	100442211	GL01-STATIC CONVERTER (TV)	149355421	REMOTE COMMANDER (RMF-TX500E)
FY20	6000001-6400000	KD-55XH8196	AEP	GN6UR_NBH	A5017610A	P-MOD (YSAS055CNO01)(SERVICE)	SONY	N/A	N/A	100712511	MOUNTED PWB E-T-CON (55)	A5015317A	COMPL_SVC_BNB_AEP	100442211	GL01-STATIC CONVERTER (TV)	149354821	REMOTE COMMANDER (RMF-TX600E)
FY20	6500001-6700000	KD-55XH8196	UKA	GN6UR_NBH	A5017610A	P-MOD (YSAS055CNO01)(SERVICE)	SONY	N/A	N/A	100712511	MOUNTED PWB E-T-CON (55)	A5015317A	COMPL_SVC_BNB_AEP	100442211	GL01-STATIC CONVERTER (TV)	149354821	REMOTE COMMANDER (RMF-TX600E)
FY20	6400001-6500000	KD-55XH8196	AEP	GN6UR_NBH	A5017610A	P-MOD (YSAS055CNO01)(SERVICE)	SONY	N/A	N/A	100712511	MOUNTED PWB E-T-CON (55)	A5015317A	COMPL_SVC_BNB_AEP	100442211	GL01-STATIC CONVERTER (TV)	149354821	REMOTE COMMANDER (RMF-TX600E)
